////////////////////////////////////////////////////////////////////
SOLUTION = sprint_late04;
////////////////////////////////////////////////////////////////////
LU_HAO,  73;


////////////////////////////////////////////////////////////////////
ASSIGNMENTS = 160;
////////////////////////////////////////////////////////////////////
2010-01-01, 2, E;
2010-01-01, 1, L;
2010-01-01, 0, N;
2010-01-01, 7, L;
2010-01-01, 6, E;
2010-01-01, 4, D;
2010-01-02, 2, E;
2010-01-02, 1, L;
2010-01-02, 0, N;
2010-01-02, 4, D;
2010-01-03, 2, E;
2010-01-03, 1, L;
2010-01-03, 0, N;
2010-01-03, 4, D;
2010-01-04, 3, D;
2010-01-04, 2, E;
2010-01-04, 1, L;
2010-01-04, 7, E;
2010-01-04, 6, E;
2010-01-04, 5, N;
2010-01-04, 4, L;
2010-01-05, 3, D;
2010-01-05, 1, L;
2010-01-05, 7, E;
2010-01-05, 6, E;
2010-01-05, 5, N;
2010-01-05, 4, L;
2010-01-06, 3, E;
2010-01-06, 0, D;
2010-01-06, 7, N;
2010-01-06, 6, E;
2010-01-06, 5, L;
2010-01-06, 9, L;
2010-01-06, 8, E;
2010-01-07, 3, N;
2010-01-07, 2, E;
2010-01-07, 0, E;
2010-01-07, 5, L;
2010-01-07, 9, L;
2010-01-07, 8, D;
2010-01-08, 3, L;
2010-01-08, 2, D;
2010-01-08, 1, N;
2010-01-08, 0, E;
2010-01-08, 5, L;
2010-01-08, 4, E;
2010-01-09, 2, E;
2010-01-09, 1, L;
2010-01-09, 0, N;
2010-01-09, 4, D;
2010-01-10, 2, E;
2010-01-10, 1, L;
2010-01-10, 0, N;
2010-01-10, 4, D;
2010-01-11, 3, D;
2010-01-11, 2, E;
2010-01-11, 7, L;
2010-01-11, 6, N;
2010-01-11, 5, E;
2010-01-11, 4, L;
2010-01-11, 8, E;
2010-01-12, 3, D;
2010-01-12, 7, L;
2010-01-12, 6, L;
2010-01-12, 5, N;
2010-01-12, 9, E;
2010-01-12, 8, E;
2010-01-13, 3, D;
2010-01-13, 2, E;
2010-01-13, 1, E;
2010-01-13, 0, E;
2010-01-13, 6, L;
2010-01-13, 5, N;
2010-01-13, 9, L;
2010-01-14, 2, E;
2010-01-14, 1, E;
2010-01-14, 0, N;
2010-01-14, 6, L;
2010-01-14, 4, D;
2010-01-14, 9, L;
2010-01-15, 3, E;
2010-01-15, 2, L;
2010-01-15, 1, N;
2010-01-15, 0, L;
2010-01-15, 7, E;
2010-01-15, 4, D;
2010-01-16, 3, D;
2010-01-16, 1, L;
2010-01-16, 7, N;
2010-01-16, 4, E;
2010-01-17, 3, D;
2010-01-17, 1, L;
2010-01-17, 7, N;
2010-01-17, 4, E;
2010-01-18, 3, L;
2010-01-18, 2, E;
2010-01-18, 0, D;
2010-01-18, 6, N;
2010-01-18, 5, E;
2010-01-18, 9, E;
2010-01-18, 8, L;
2010-01-19, 2, E;
2010-01-19, 0, E;
2010-01-19, 6, L;
2010-01-19, 5, N;
2010-01-19, 9, D;
2010-01-19, 8, L;
2010-01-20, 2, E;
2010-01-20, 1, E;
2010-01-20, 0, N;
2010-01-20, 7, D;
2010-01-20, 4, L;
2010-01-20, 9, E;
2010-01-20, 8, L;
2010-01-21, 3, N;
2010-01-21, 2, D;
2010-01-21, 1, E;
2010-01-21, 0, L;
2010-01-21, 7, E;
2010-01-21, 4, L;
2010-01-22, 3, L;
2010-01-22, 1, N;
2010-01-22, 7, E;
2010-01-22, 6, E;
2010-01-22, 5, D;
2010-01-22, 4, L;
2010-01-23, 3, L;
2010-01-23, 7, E;
2010-01-23, 6, N;
2010-01-23, 5, D;
2010-01-24, 3, L;
2010-01-24, 7, E;
2010-01-24, 6, N;
2010-01-24, 5, D;
2010-01-25, 2, E;
2010-01-25, 1, E;
2010-01-25, 0, D;
2010-01-25, 6, N;
2010-01-25, 5, L;
2010-01-25, 4, L;
2010-01-25, 9, E;
2010-01-26, 3, E;
2010-01-26, 2, D;
2010-01-26, 1, N;
2010-01-26, 0, E;
2010-01-26, 4, L;
2010-01-26, 9, L;
2010-01-27, 3, E;
2010-01-27, 2, E;
2010-01-27, 1, N;
2010-01-27, 0, E;
2010-01-27, 4, L;
2010-01-27, 9, L;
2010-01-27, 8, D;
2010-01-28, 3, D;
2010-01-28, 2, E;
2010-01-28, 1, L;
2010-01-28, 0, N;
2010-01-28, 4, L;
2010-01-28, 8, E;
