////////////////////////////////////////////////////////////////////
SOLUTION = long02;
////////////////////////////////////////////////////////////////////
LU_HAO,  222;


////////////////////////////////////////////////////////////////////
ASSIGNMENTS = 740;
////////////////////////////////////////////////////////////////////
2010-01-01, 35, L;
2010-01-01, 43, N;
2010-01-01, 41, L;
2010-01-01, 22, L;
2010-01-01, 25, E;
2010-01-01, 26, L;
2010-01-01, 27, N;
2010-01-01, 0, D;
2010-01-01, 7, N;
2010-01-01, 30, N;
2010-01-01, 6, L;
2010-01-01, 5, L;
2010-01-01, 32, L;
2010-01-01, 31, DH;
2010-01-01, 9, DH;
2010-01-01, 8, L;
2010-01-01, 19, E;
2010-01-01, 17, E;
2010-01-01, 18, D;
2010-01-01, 15, D;
2010-01-01, 16, D;
2010-01-01, 14, E;
2010-01-01, 11, E;
2010-01-01, 12, E;
2010-01-01, 21, E;
2010-01-01, 20, N;
2010-01-01, 48, E;
2010-01-01, 45, D;
2010-01-01, 10, N;
2010-01-02, 43, E;
2010-01-02, 41, N;
2010-01-02, 22, N;
2010-01-02, 23, E;
2010-01-02, 25, E;
2010-01-02, 27, L;
2010-01-02, 0, L;
2010-01-02, 7, D;
2010-01-02, 30, L;
2010-01-02, 5, E;
2010-01-02, 32, L;
2010-01-02, 9, D;
2010-01-02, 19, N;
2010-01-02, 18, DH;
2010-01-02, 15, L;
2010-01-02, 21, E;
2010-01-02, 20, N;
2010-01-02, 48, L;
2010-01-02, 45, D;
2010-01-02, 10, E;
2010-01-03, 43, E;
2010-01-03, 41, N;
2010-01-03, 22, N;
2010-01-03, 23, E;
2010-01-03, 25, E;
2010-01-03, 27, L;
2010-01-03, 0, L;
2010-01-03, 7, D;
2010-01-03, 30, L;
2010-01-03, 5, E;
2010-01-03, 32, L;
2010-01-03, 9, D;
2010-01-03, 19, N;
2010-01-03, 18, DH;
2010-01-03, 15, L;
2010-01-03, 21, E;
2010-01-03, 20, N;
2010-01-03, 48, L;
2010-01-03, 45, D;
2010-01-03, 10, E;
2010-01-04, 35, D;
2010-01-04, 39, L;
2010-01-04, 37, D;
2010-01-04, 38, L;
2010-01-04, 43, L;
2010-01-04, 42, N;
2010-01-04, 40, D;
2010-01-04, 22, D;
2010-01-04, 23, E;
2010-01-04, 24, E;
2010-01-04, 25, N;
2010-01-04, 28, N;
2010-01-04, 29, L;
2010-01-04, 3, E;
2010-01-04, 2, E;
2010-01-04, 1, DH;
2010-01-04, 0, L;
2010-01-04, 30, E;
2010-01-04, 6, E;
2010-01-04, 31, DH;
2010-01-04, 19, N;
2010-01-04, 17, L;
2010-01-04, 14, L;
2010-01-04, 11, E;
2010-01-04, 12, N;
2010-01-04, 45, L;
2010-01-04, 44, N;
2010-01-04, 47, E;
2010-01-04, 10, D;
2010-01-05, 35, N;
2010-01-05, 36, L;
2010-01-05, 33, DH;
2010-01-05, 34, L;
2010-01-05, 39, E;
2010-01-05, 37, L;
2010-01-05, 38, E;
2010-01-05, 42, E;
2010-01-05, 40, D;
2010-01-05, 26, L;
2010-01-05, 27, D;
2010-01-05, 28, E;
2010-01-05, 3, E;
2010-01-05, 2, N;
2010-01-05, 1, E;
2010-01-05, 32, E;
2010-01-05, 4, N;
2010-01-05, 9, N;
2010-01-05, 17, L;
2010-01-05, 18, E;
2010-01-05, 15, L;
2010-01-05, 16, N;
2010-01-05, 13, L;
2010-01-05, 11, D;
2010-01-05, 12, D;
2010-01-05, 20, L;
2010-01-05, 48, DH;
2010-01-05, 44, D;
2010-01-05, 47, N;
2010-01-06, 35, L;
2010-01-06, 36, DH;
2010-01-06, 34, E;
2010-01-06, 39, E;
2010-01-06, 37, E;
2010-01-06, 42, L;
2010-01-06, 22, D;
2010-01-06, 23, N;
2010-01-06, 25, L;
2010-01-06, 27, N;
2010-01-06, 1, L;
2010-01-06, 7, D;
2010-01-06, 30, E;
2010-01-06, 6, D;
2010-01-06, 32, L;
2010-01-06, 4, L;
2010-01-06, 31, N;
2010-01-06, 9, L;
2010-01-06, 19, L;
2010-01-06, 17, E;
2010-01-06, 18, E;
2010-01-06, 14, N;
2010-01-06, 11, D;
2010-01-06, 12, D;
2010-01-06, 21, N;
2010-01-06, 48, DH;
2010-01-06, 44, N;
2010-01-06, 47, E;
2010-01-06, 46, E;
2010-01-07, 35, E;
2010-01-07, 33, L;
2010-01-07, 34, N;
2010-01-07, 39, E;
2010-01-07, 37, N;
2010-01-07, 38, L;
2010-01-07, 42, DH;
2010-01-07, 40, E;
2010-01-07, 23, N;
2010-01-07, 24, E;
2010-01-07, 26, N;
2010-01-07, 27, D;
2010-01-07, 29, L;
2010-01-07, 3, E;
2010-01-07, 2, DH;
2010-01-07, 0, L;
2010-01-07, 6, L;
2010-01-07, 4, L;
2010-01-07, 31, L;
2010-01-07, 8, E;
2010-01-07, 19, E;
2010-01-07, 18, E;
2010-01-07, 15, L;
2010-01-07, 16, D;
2010-01-07, 13, N;
2010-01-07, 11, N;
2010-01-07, 21, D;
2010-01-07, 46, D;
2010-01-07, 10, D;
2010-01-08, 36, D;
2010-01-08, 33, DH;
2010-01-08, 34, E;
2010-01-08, 38, N;
2010-01-08, 43, E;
2010-01-08, 41, L;
2010-01-08, 40, E;
2010-01-08, 22, D;
2010-01-08, 24, L;
2010-01-08, 25, L;
2010-01-08, 26, D;
2010-01-08, 29, L;
2010-01-08, 3, DH;
2010-01-08, 2, N;
2010-01-08, 7, D;
2010-01-08, 5, N;
2010-01-08, 31, E;
2010-01-08, 8, L;
2010-01-08, 18, N;
2010-01-08, 13, E;
2010-01-08, 14, E;
2010-01-08, 12, N;
2010-01-08, 21, L;
2010-01-08, 20, L;
2010-01-08, 48, D;
2010-01-08, 45, L;
2010-01-08, 47, E;
2010-01-08, 46, N;
2010-01-08, 10, E;
2010-01-09, 36, D;
2010-01-09, 38, L;
2010-01-09, 43, D;
2010-01-09, 41, N;
2010-01-09, 22, N;
2010-01-09, 24, E;
2010-01-09, 26, D;
2010-01-09, 29, DH;
2010-01-09, 6, L;
2010-01-09, 5, E;
2010-01-09, 8, E;
2010-01-09, 19, L;
2010-01-09, 13, L;
2010-01-09, 11, E;
2010-01-09, 12, L;
2010-01-09, 20, L;
2010-01-09, 48, N;
2010-01-09, 45, N;
2010-01-09, 47, E;
2010-01-09, 10, E;
2010-01-10, 36, D;
2010-01-10, 38, L;
2010-01-10, 43, D;
2010-01-10, 41, N;
2010-01-10, 22, N;
2010-01-10, 24, E;
2010-01-10, 26, D;
2010-01-10, 29, DH;
2010-01-10, 6, L;
2010-01-10, 5, E;
2010-01-10, 8, E;
2010-01-10, 19, L;
2010-01-10, 13, L;
2010-01-10, 11, E;
2010-01-10, 12, L;
2010-01-10, 20, L;
2010-01-10, 48, N;
2010-01-10, 45, N;
2010-01-10, 47, E;
2010-01-10, 10, E;
2010-01-11, 36, D;
2010-01-11, 33, N;
2010-01-11, 39, D;
2010-01-11, 41, L;
2010-01-11, 40, L;
2010-01-11, 23, L;
2010-01-11, 25, N;
2010-01-11, 28, N;
2010-01-11, 3, E;
2010-01-11, 1, E;
2010-01-11, 0, N;
2010-01-11, 7, L;
2010-01-11, 30, D;
2010-01-11, 6, E;
2010-01-11, 5, N;
2010-01-11, 32, E;
2010-01-11, 4, L;
2010-01-11, 31, E;
2010-01-11, 19, E;
2010-01-11, 17, L;
2010-01-11, 18, L;
2010-01-11, 16, D;
2010-01-11, 14, D;
2010-01-11, 11, DH;
2010-01-11, 12, L;
2010-01-11, 21, DH;
2010-01-11, 20, N;
2010-01-11, 48, E;
2010-01-11, 44, E;
2010-01-12, 35, L;
2010-01-12, 33, N;
2010-01-12, 34, L;
2010-01-12, 39, DH;
2010-01-12, 37, L;
2010-01-12, 38, D;
2010-01-12, 40, N;
2010-01-12, 23, L;
2010-01-12, 24, E;
2010-01-12, 28, L;
2010-01-12, 3, D;
2010-01-12, 1, E;
2010-01-12, 7, L;
2010-01-12, 30, E;
2010-01-12, 6, N;
2010-01-12, 32, E;
2010-01-12, 4, E;
2010-01-12, 31, E;
2010-01-12, 9, E;
2010-01-12, 19, N;
2010-01-12, 17, L;
2010-01-12, 18, N;
2010-01-12, 16, L;
2010-01-12, 14, E;
2010-01-12, 11, DH;
2010-01-12, 21, D;
2010-01-12, 45, N;
2010-01-12, 44, D;
2010-01-12, 10, D;
2010-01-13, 35, L;
2010-01-13, 33, E;
2010-01-13, 39, E;
2010-01-13, 37, L;
2010-01-13, 38, N;
2010-01-13, 42, N;
2010-01-13, 24, D;
2010-01-13, 25, N;
2010-01-13, 26, E;
2010-01-13, 27, D;
2010-01-13, 28, E;
2010-01-13, 3, E;
2010-01-13, 2, DH;
2010-01-13, 0, E;
2010-01-13, 7, DH;
2010-01-13, 30, L;
2010-01-13, 4, E;
2010-01-13, 31, D;
2010-01-13, 9, D;
2010-01-13, 8, L;
2010-01-13, 17, L;
2010-01-13, 18, E;
2010-01-13, 16, L;
2010-01-13, 13, N;
2010-01-13, 12, L;
2010-01-13, 45, L;
2010-01-13, 44, N;
2010-01-13, 46, N;
2010-01-13, 10, D;
2010-01-14, 36, D;
2010-01-14, 34, N;
2010-01-14, 39, D;
2010-01-14, 37, E;
2010-01-14, 38, E;
2010-01-14, 42, L;
2010-01-14, 41, D;
2010-01-14, 40, L;
2010-01-14, 23, DH;
2010-01-14, 29, E;
2010-01-14, 3, E;
2010-01-14, 1, D;
2010-01-14, 7, L;
2010-01-14, 6, L;
2010-01-14, 32, E;
2010-01-14, 4, E;
2010-01-14, 31, L;
2010-01-14, 8, N;
2010-01-14, 19, L;
2010-01-14, 15, DH;
2010-01-14, 13, N;
2010-01-14, 14, N;
2010-01-14, 11, L;
2010-01-14, 12, E;
2010-01-14, 20, D;
2010-01-14, 48, L;
2010-01-14, 44, N;
2010-01-14, 47, E;
2010-01-14, 46, N;
2010-01-15, 35, E;
2010-01-15, 33, D;
2010-01-15, 34, N;
2010-01-15, 37, L;
2010-01-15, 43, L;
2010-01-15, 41, N;
2010-01-15, 40, E;
2010-01-15, 22, D;
2010-01-15, 23, E;
2010-01-15, 24, E;
2010-01-15, 25, E;
2010-01-15, 26, N;
2010-01-15, 27, N;
2010-01-15, 28, E;
2010-01-15, 2, L;
2010-01-15, 1, E;
2010-01-15, 0, D;
2010-01-15, 30, N;
2010-01-15, 5, L;
2010-01-15, 9, N;
2010-01-15, 8, DH;
2010-01-15, 17, L;
2010-01-15, 16, D;
2010-01-15, 14, L;
2010-01-15, 21, D;
2010-01-15, 20, L;
2010-01-15, 48, DH;
2010-01-15, 47, L;
2010-01-15, 46, E;
2010-01-16, 43, N;
2010-01-16, 40, L;
2010-01-16, 22, E;
2010-01-16, 25, N;
2010-01-16, 26, D;
2010-01-16, 27, D;
2010-01-16, 28, E;
2010-01-16, 1, N;
2010-01-16, 0, L;
2010-01-16, 30, L;
2010-01-16, 5, E;
2010-01-16, 4, DH;
2010-01-16, 9, D;
2010-01-16, 17, E;
2010-01-16, 15, E;
2010-01-16, 16, L;
2010-01-16, 13, N;
2010-01-16, 14, L;
2010-01-16, 21, E;
2010-01-16, 47, L;
2010-01-17, 43, N;
2010-01-17, 40, L;
2010-01-17, 22, E;
2010-01-17, 25, N;
2010-01-17, 26, D;
2010-01-17, 27, D;
2010-01-17, 28, E;
2010-01-17, 1, N;
2010-01-17, 0, L;
2010-01-17, 30, L;
2010-01-17, 5, E;
2010-01-17, 4, DH;
2010-01-17, 9, D;
2010-01-17, 17, E;
2010-01-17, 15, E;
2010-01-17, 16, L;
2010-01-17, 13, N;
2010-01-17, 14, L;
2010-01-17, 21, E;
2010-01-17, 47, L;
2010-01-18, 36, N;
2010-01-18, 33, N;
2010-01-18, 37, D;
2010-01-18, 43, E;
2010-01-18, 42, E;
2010-01-18, 22, N;
2010-01-18, 23, L;
2010-01-18, 24, N;
2010-01-18, 27, E;
2010-01-18, 29, D;
2010-01-18, 7, N;
2010-01-18, 30, L;
2010-01-18, 6, L;
2010-01-18, 5, L;
2010-01-18, 31, E;
2010-01-18, 9, DH;
2010-01-18, 8, D;
2010-01-18, 19, L;
2010-01-18, 18, E;
2010-01-18, 15, D;
2010-01-18, 16, E;
2010-01-18, 13, E;
2010-01-18, 11, L;
2010-01-18, 12, DH;
2010-01-18, 21, N;
2010-01-18, 20, L;
2010-01-18, 48, E;
2010-01-18, 44, L;
2010-01-18, 10, D;
2010-01-19, 35, E;
2010-01-19, 36, L;
2010-01-19, 33, E;
2010-01-19, 34, N;
2010-01-19, 37, N;
2010-01-19, 42, L;
2010-01-19, 40, N;
2010-01-19, 24, D;
2010-01-19, 25, E;
2010-01-19, 26, E;
2010-01-19, 28, D;
2010-01-19, 29, N;
2010-01-19, 3, E;
2010-01-19, 2, L;
2010-01-19, 1, D;
2010-01-19, 7, L;
2010-01-19, 6, E;
2010-01-19, 32, L;
2010-01-19, 8, L;
2010-01-19, 19, N;
2010-01-19, 18, D;
2010-01-19, 15, L;
2010-01-19, 13, D;
2010-01-19, 11, DH;
2010-01-19, 20, DH;
2010-01-19, 48, N;
2010-01-19, 45, E;
2010-01-19, 44, E;
2010-01-19, 47, L;
2010-01-20, 35, N;
2010-01-20, 33, D;
2010-01-20, 39, E;
2010-01-20, 38, N;
2010-01-20, 41, E;
2010-01-20, 40, E;
2010-01-20, 22, D;
2010-01-20, 25, L;
2010-01-20, 26, L;
2010-01-20, 27, DH;
2010-01-20, 28, L;
2010-01-20, 29, D;
2010-01-20, 3, N;
2010-01-20, 1, E;
2010-01-20, 0, D;
2010-01-20, 7, E;
2010-01-20, 6, L;
2010-01-20, 5, N;
2010-01-20, 31, N;
2010-01-20, 9, E;
2010-01-20, 8, E;
2010-01-20, 19, L;
2010-01-20, 21, L;
2010-01-20, 48, L;
2010-01-20, 45, N;
2010-01-20, 44, D;
2010-01-20, 47, DH;
2010-01-20, 46, E;
2010-01-20, 10, L;
2010-01-21, 36, E;
2010-01-21, 33, L;
2010-01-21, 34, D;
2010-01-21, 39, L;
2010-01-21, 38, DH;
2010-01-21, 41, E;
2010-01-21, 40, E;
2010-01-21, 23, L;
2010-01-21, 24, L;
2010-01-21, 27, N;
2010-01-21, 29, N;
2010-01-21, 3, D;
2010-01-21, 1, L;
2010-01-21, 0, E;
2010-01-21, 5, L;
2010-01-21, 32, DH;
2010-01-21, 31, N;
2010-01-21, 9, N;
2010-01-21, 17, N;
2010-01-21, 15, E;
