////////////////////////////////////////////////////////////////////
SOLUTION = medium_late01;
////////////////////////////////////////////////////////////////////
LU_HAO,  164;


////////////////////////////////////////////////////////////////////
ASSIGNMENTS = 424;
////////////////////////////////////////////////////////////////////
2010-01-01, 17, L;
2010-01-01, 13, L;
2010-01-01, 14, L;
2010-01-01, 11, E;
2010-01-01, 21, E;
2010-01-01, 22, N;
2010-01-01, 23, N;
2010-01-01, 24, L;
2010-01-01, 27, D;
2010-01-01, 3, E;
2010-01-01, 1, E;
2010-01-01, 0, D;
2010-01-01, 6, N;
2010-01-01, 5, L;
2010-01-01, 8, E;
2010-01-02, 17, L;
2010-01-02, 13, N;
2010-01-02, 14, L;
2010-01-02, 11, E;
2010-01-02, 27, E;
2010-01-02, 3, E;
2010-01-02, 1, L;
2010-01-02, 0, E;
2010-01-02, 6, N;
2010-01-02, 5, L;
2010-01-02, 8, D;
2010-01-03, 17, L;
2010-01-03, 13, N;
2010-01-03, 14, L;
2010-01-03, 11, E;
2010-01-03, 27, E;
2010-01-03, 3, E;
2010-01-03, 1, L;
2010-01-03, 0, E;
2010-01-03, 6, N;
2010-01-03, 5, L;
2010-01-03, 8, D;
2010-01-04, 19, E;
2010-01-04, 17, L;
2010-01-04, 18, L;
2010-01-04, 15, L;
2010-01-04, 16, D;
2010-01-04, 13, L;
2010-01-04, 14, L;
2010-01-04, 11, E;
2010-01-04, 12, D;
2010-01-04, 20, N;
2010-01-04, 3, E;
2010-01-04, 2, E;
2010-01-04, 10, E;
2010-01-04, 1, N;
2010-01-04, 0, E;
2010-01-04, 7, E;
2010-01-04, 6, L;
2010-01-04, 5, L;
2010-01-04, 4, N;
2010-01-04, 9, E;
2010-01-04, 8, L;
2010-01-05, 19, L;
2010-01-05, 18, L;
2010-01-05, 15, L;
2010-01-05, 16, L;
2010-01-05, 12, D;
2010-01-05, 20, N;
2010-01-05, 24, N;
2010-01-05, 28, E;
2010-01-05, 29, D;
2010-01-05, 2, E;
2010-01-05, 10, E;
2010-01-05, 0, N;
2010-01-05, 7, E;
2010-01-05, 4, L;
2010-01-05, 9, E;
2010-01-06, 19, N;
2010-01-06, 18, L;
2010-01-06, 12, D;
2010-01-06, 23, N;
2010-01-06, 24, L;
2010-01-06, 28, E;
2010-01-06, 29, L;
2010-01-06, 2, E;
2010-01-06, 10, E;
2010-01-06, 7, D;
2010-01-06, 4, L;
2010-01-06, 9, E;
2010-01-07, 19, N;
2010-01-07, 18, L;
2010-01-07, 14, E;
2010-01-07, 11, E;
2010-01-07, 12, E;
2010-01-07, 21, N;
2010-01-07, 22, E;
2010-01-07, 23, N;
2010-01-07, 24, L;
2010-01-07, 25, L;
2010-01-07, 26, L;
2010-01-07, 28, L;
2010-01-07, 29, L;
2010-01-07, 3, D;
2010-01-07, 2, E;
2010-01-07, 10, L;
2010-01-07, 7, E;
2010-01-07, 6, E;
2010-01-07, 4, L;
2010-01-07, 9, D;
2010-01-07, 8, E;
2010-01-08, 17, E;
2010-01-08, 13, E;
2010-01-08, 14, D;
2010-01-08, 11, E;
2010-01-08, 12, E;
2010-01-08, 21, N;
2010-01-08, 22, L;
2010-01-08, 25, L;
2010-01-08, 26, N;
2010-01-08, 3, D;
2010-01-08, 1, L;
2010-01-08, 0, E;
2010-01-08, 6, L;
2010-01-08, 5, L;
2010-01-08, 8, N;
2010-01-09, 17, E;
2010-01-09, 13, E;
2010-01-09, 14, L;
2010-01-09, 11, L;
2010-01-09, 27, E;
2010-01-09, 3, E;
2010-01-09, 1, L;
2010-01-09, 0, D;
2010-01-09, 6, N;
2010-01-09, 5, L;
2010-01-09, 8, N;
2010-01-10, 17, E;
2010-01-10, 13, E;
2010-01-10, 14, L;
2010-01-10, 11, L;
2010-01-10, 27, E;
2010-01-10, 3, E;
2010-01-10, 1, L;
2010-01-10, 0, D;
2010-01-10, 6, N;
2010-01-10, 5, L;
2010-01-10, 8, N;
2010-01-11, 19, E;
2010-01-11, 18, E;
2010-01-11, 15, L;
2010-01-11, 16, L;
2010-01-11, 13, L;
2010-01-11, 14, L;
2010-01-11, 11, N;
2010-01-11, 12, L;
2010-01-11, 20, E;
2010-01-11, 23, E;
2010-01-11, 24, E;
2010-01-11, 27, E;
2010-01-11, 3, N;
2010-01-11, 2, E;
2010-01-11, 10, D;
2010-01-11, 0, L;
2010-01-11, 7, D;
2010-01-11, 5, L;
2010-01-11, 4, L;
2010-01-11, 9, E;
2010-01-11, 8, N;
2010-01-12, 19, E;
2010-01-12, 18, D;
2010-01-12, 15, L;
2010-01-12, 16, N;
2010-01-12, 12, L;
2010-01-12, 20, N;
2010-01-12, 23, N;
2010-01-12, 24, E;
2010-01-12, 28, E;
2010-01-12, 29, E;
2010-01-12, 2, L;
2010-01-12, 10, D;
2010-01-12, 7, L;
2010-01-12, 4, L;
2010-01-12, 9, E;
2010-01-13, 16, N;
2010-01-13, 12, N;
2010-01-13, 24, D;
2010-01-13, 28, E;
2010-01-13, 29, D;
2010-01-13, 2, L;
2010-01-13, 10, L;
2010-01-13, 1, E;
2010-01-13, 7, L;
2010-01-13, 6, E;
2010-01-13, 4, L;
2010-01-13, 9, E;
2010-01-14, 17, L;
2010-01-14, 16, L;
2010-01-14, 13, D;
2010-01-14, 14, D;
2010-01-14, 11, E;
2010-01-14, 12, N;
2010-01-14, 21, N;
2010-01-14, 22, L;
2010-01-14, 24, E;
2010-01-14, 28, L;
2010-01-14, 29, E;
2010-01-14, 3, E;
2010-01-14, 2, L;
2010-01-14, 10, L;
2010-01-14, 1, E;
2010-01-14, 0, N;
2010-01-14, 7, L;
2010-01-14, 6, L;
2010-01-14, 5, E;
2010-01-14, 9, E;
2010-01-14, 8, E;
2010-01-15, 17, L;
2010-01-15, 13, D;
2010-01-15, 14, L;
2010-01-15, 11, E;
2010-01-15, 21, N;
2010-01-15, 22, N;
2010-01-15, 25, E;
2010-01-15, 26, D;
2010-01-15, 3, E;
2010-01-15, 1, E;
2010-01-15, 0, L;
2010-01-15, 6, L;
2010-01-15, 5, L;
2010-01-15, 9, N;
2010-01-15, 8, E;
2010-01-16, 14, N;
2010-01-16, 11, D;
2010-01-16, 21, L;
2010-01-16, 23, E;
2010-01-16, 25, N;
2010-01-16, 26, E;
2010-01-16, 3, L;
2010-01-16, 0, L;
2010-01-16, 5, L;
2010-01-16, 4, E;
2010-01-16, 8, E;
2010-01-17, 14, N;
2010-01-17, 11, D;
2010-01-17, 21, L;
2010-01-17, 23, E;
2010-01-17, 25, N;
2010-01-17, 26, E;
2010-01-17, 3, L;
2010-01-17, 0, L;
2010-01-17, 5, L;
2010-01-17, 4, E;
2010-01-17, 8, E;
2010-01-18, 19, E;
2010-01-18, 18, N;
2010-01-18, 15, E;
2010-01-18, 16, E;
2010-01-18, 13, E;
2010-01-18, 12, L;
2010-01-18, 20, L;
2010-01-18, 23, L;
2010-01-18, 24, E;
2010-01-18, 27, D;
2010-01-18, 3, L;
2010-01-18, 2, L;
2010-01-18, 10, E;
2010-01-18, 1, D;
2010-01-18, 0, L;
2010-01-18, 7, E;
2010-01-18, 6, L;
2010-01-18, 5, L;
2010-01-18, 4, E;
2010-01-18, 9, N;
2010-01-18, 8, N;
2010-01-19, 19, N;
2010-01-19, 18, L;
2010-01-19, 15, E;
2010-01-19, 16, E;
2010-01-19, 13, N;
2010-01-19, 12, L;
2010-01-19, 20, L;
2010-01-19, 24, E;
2010-01-19, 27, D;
2010-01-19, 2, L;
2010-01-19, 10, E;
2010-01-19, 1, D;
2010-01-19, 7, E;
2010-01-19, 6, N;
2010-01-19, 9, L;
2010-01-20, 15, E;
2010-01-20, 16, E;
2010-01-20, 13, L;
2010-01-20, 12, L;
2010-01-20, 20, L;
2010-01-20, 27, D;
2010-01-20, 2, N;
2010-01-20, 10, D;
2010-01-20, 1, E;
2010-01-20, 7, E;
2010-01-20, 6, N;
2010-01-20, 9, L;
2010-01-21, 17, L;
2010-01-21, 15, L;
2010-01-21, 16, N;
2010-01-21, 13, L;
2010-01-21, 14, E;
2010-01-21, 11, D;
2010-01-21, 12, N;
2010-01-21, 21, L;
2010-01-21, 20, N;
2010-01-21, 22, L;
2010-01-21, 27, E;
2010-01-21, 28, E;
2010-01-21, 29, E;
2010-01-21, 2, L;
2010-01-21, 10, D;
2010-01-21, 1, E;
2010-01-21, 7, E;
2010-01-21, 6, L;
2010-01-21, 5, E;
2010-01-21, 4, E;
2010-01-21, 9, L;
2010-01-22, 17, N;
2010-01-22, 14, D;
2010-01-22, 11, E;
2010-01-22, 21, N;
2010-01-22, 22, L;
2010-01-22, 23, E;
2010-01-22, 25, D;
2010-01-22, 26, L;
2010-01-22, 28, E;
2010-01-22, 29, L;
2010-01-22, 0, N;
2010-01-22, 7, L;
2010-01-22, 5, E;
2010-01-22, 4, E;
2010-01-22, 9, L;
2010-01-23, 14, E;
2010-01-23, 11, L;
2010-01-23, 21, N;
2010-01-23, 23, E;
2010-01-23, 25, L;
2010-01-23, 26, N;
2010-01-23, 3, E;
2010-01-23, 0, L;
2010-01-23, 5, L;
2010-01-23, 4, D;
2010-01-23, 8, E;
2010-01-24, 14, E;
2010-01-24, 11, L;
2010-01-24, 21, N;
2010-01-24, 23, E;
2010-01-24, 25, L;
2010-01-24, 26, N;
2010-01-24, 3, E;
