////////////////////////////////////////////////////////////////////
SOLUTION = long05;
////////////////////////////////////////////////////////////////////
LU_HAO,  284;


////////////////////////////////////////////////////////////////////
ASSIGNMENTS = 740;
////////////////////////////////////////////////////////////////////
2010-01-01, 35, L;
2010-01-01, 36, L;
2010-01-01, 33, E;
2010-01-01, 34, D;
2010-01-01, 22, E;
2010-01-01, 25, E;
2010-01-01, 26, L;
2010-01-01, 27, L;
2010-01-01, 29, N;
2010-01-01, 3, D;
2010-01-01, 2, N;
2010-01-01, 0, D;
2010-01-01, 7, DH;
2010-01-01, 30, N;
2010-01-01, 6, N;
2010-01-01, 32, L;
2010-01-01, 31, D;
2010-01-01, 9, E;
2010-01-01, 19, E;
2010-01-01, 17, E;
2010-01-01, 18, E;
2010-01-01, 15, E;
2010-01-01, 16, DH;
2010-01-01, 14, N;
2010-01-01, 11, L;
2010-01-01, 12, L;
2010-01-01, 20, D;
2010-01-01, 48, L;
2010-01-01, 10, N;
2010-01-02, 36, E;
2010-01-02, 33, D;
2010-01-02, 34, E;
2010-01-02, 22, E;
2010-01-02, 25, N;
2010-01-02, 27, N;
2010-01-02, 2, D;
2010-01-02, 0, L;
2010-01-02, 7, DH;
2010-01-02, 30, D;
2010-01-02, 6, L;
2010-01-02, 32, L;
2010-01-02, 9, L;
2010-01-02, 17, L;
2010-01-02, 18, L;
2010-01-02, 15, E;
2010-01-02, 12, E;
2010-01-02, 20, E;
2010-01-02, 48, N;
2010-01-02, 10, N;
2010-01-03, 36, E;
2010-01-03, 33, D;
2010-01-03, 34, E;
2010-01-03, 22, E;
2010-01-03, 25, N;
2010-01-03, 27, N;
2010-01-03, 2, D;
2010-01-03, 0, L;
2010-01-03, 7, DH;
2010-01-03, 30, D;
2010-01-03, 6, L;
2010-01-03, 32, L;
2010-01-03, 9, L;
2010-01-03, 17, L;
2010-01-03, 18, L;
2010-01-03, 15, E;
2010-01-03, 12, E;
2010-01-03, 20, E;
2010-01-03, 48, N;
2010-01-03, 10, N;
2010-01-04, 35, D;
2010-01-04, 39, N;
2010-01-04, 43, N;
2010-01-04, 40, E;
2010-01-04, 22, DH;
2010-01-04, 23, L;
