////////////////////////////////////////////////////////////////////
SOLUTION = long01;
////////////////////////////////////////////////////////////////////
LU_HAO,  197;


////////////////////////////////////////////////////////////////////
ASSIGNMENTS = 740;
////////////////////////////////////////////////////////////////////
2010-01-01, 36, DH;
2010-01-01, 33, L;
2010-01-01, 43, DH;
2010-01-01, 42, L;
2010-01-01, 25, E;
2010-01-01, 26, D;
2010-01-01, 27, N;
2010-01-01, 29, L;
2010-01-01, 3, E;
2010-01-01, 0, L;
2010-01-01, 7, E;
2010-01-01, 30, N;
2010-01-01, 6, D;
2010-01-01, 5, E;
2010-01-01, 32, L;
2010-01-01, 4, E;
2010-01-01, 9, D;
2010-01-01, 19, D;
2010-01-01, 17, L;
2010-01-01, 18, E;
2010-01-01, 15, E;
2010-01-01, 16, E;
2010-01-01, 14, L;
2010-01-01, 11, L;
2010-01-01, 12, D;
2010-01-01, 20, N;
2010-01-01, 48, N;
2010-01-01, 45, N;
2010-01-01, 10, N;
2010-01-02, 33, N;
2010-01-02, 43, N;
2010-01-02, 42, E;
2010-01-02, 40, D;
2010-01-02, 22, E;
2010-01-02, 0, N;
2010-01-02, 7, L;
2010-01-02, 30, L;
2010-01-02, 5, E;
2010-01-02, 32, L;
2010-01-02, 4, E;
2010-01-02, 9, E;
2010-01-02, 19, D;
2010-01-02, 15, D;
2010-01-02, 14, DH;
2010-01-02, 12, E;
2010-01-02, 20, L;
2010-01-02, 48, L;
2010-01-02, 45, L;
2010-01-02, 10, N;
2010-01-03, 33, N;
2010-01-03, 43, N;
2010-01-03, 42, E;
2010-01-03, 40, D;
2010-01-03, 22, E;
2010-01-03, 0, N;
2010-01-03, 7, L;
2010-01-03, 30, L;
2010-01-03, 5, E;
2010-01-03, 32, L;
2010-01-03, 4, E;
2010-01-03, 9, E;
2010-01-03, 19, D;
2010-01-03, 15, D;
2010-01-03, 14, DH;
2010-01-03, 12, E;
2010-01-03, 20, L;
2010-01-03, 48, L;
2010-01-03, 45, L;
2010-01-03, 10, N;
2010-01-04, 35, N;
2010-01-04, 39, D;
2010-01-04, 37, E;
2010-01-04, 43, N;
2010-01-04, 42, L;
2010-01-04, 40, D;
2010-01-04, 22, L;
2010-01-04, 23, N;
2010-01-04, 24, L;
2010-01-04, 25, N;
2010-01-04, 29, E;
2010-01-04, 3, D;
2010-01-04, 2, E;
2010-01-04, 1, L;
2010-01-04, 0, DH;
2010-01-04, 30, E;
2010-01-04, 6, L;
2010-01-04, 31, D;
2010-01-04, 8, E;
2010-01-04, 19, L;
2010-01-04, 17, E;
2010-01-04, 14, N;
2010-01-04, 11, L;
2010-01-04, 12, DH;
2010-01-04, 20, E;
2010-01-04, 45, L;
2010-01-04, 44, N;
2010-01-04, 47, E;
2010-01-04, 10, D;
2010-01-05, 36, E;
2010-01-05, 33, N;
2010-01-05, 34, D;
2010-01-05, 39, E;
2010-01-05, 37, E;
2010-01-05, 43, N;
2010-01-05, 40, E;
2010-01-05, 22, L;
2010-01-05, 26, E;
2010-01-05, 27, D;
2010-01-05, 28, N;
2010-01-05, 3, L;
2010-01-05, 2, N;
2010-01-05, 1, L;
2010-01-05, 0, D;
2010-01-05, 32, DH;
2010-01-05, 31, L;
2010-01-05, 9, L;
2010-01-05, 17, L;
2010-01-05, 18, E;
2010-01-05, 15, D;
2010-01-05, 16, D;
2010-01-05, 13, E;
2010-01-05, 11, L;
2010-01-05, 12, DH;
2010-01-05, 20, E;
2010-01-05, 44, N;
2010-01-05, 47, L;
2010-01-05, 10, N;
2010-01-06, 35, N;
2010-01-06, 36, D;
2010-01-06, 34, E;
2010-01-06, 39, N;
2010-01-06, 37, E;
2010-01-06, 38, L;
2010-01-06, 42, DH;
2010-01-06, 22, L;
2010-01-06, 23, D;
2010-01-06, 25, N;
2010-01-06, 27, L;
2010-01-06, 29, D;
2010-01-06, 2, E;
2010-01-06, 1, N;
2010-01-06, 7, D;
2010-01-06, 30, L;
2010-01-06, 6, L;
2010-01-06, 32, L;
2010-01-06, 31, E;
2010-01-06, 9, N;
2010-01-06, 19, E;
2010-01-06, 17, E;
2010-01-06, 18, N;
2010-01-06, 14, DH;
2010-01-06, 12, D;
2010-01-06, 21, E;
2010-01-06, 44, L;
2010-01-06, 47, L;
2010-01-06, 46, E;
2010-01-07, 35, E;
2010-01-07, 33, E;
